pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment
CU,8/24/20,80.4,1.08,5.78,Framber Valdez,621532,664285,null,called_strike,,,,,8,null,R,L,L,HOU,LAA,S,null,null,0,1,2020,-1.2,-1,-0.1,1.75,null,null,null,0,5,Top,null,null,,,455117,,null,-0.314844294,-117.0666272,-0.223128703,-10.96568803,24.57106471,-41.86959736,3.47,1.59,null,null,null,79.9,3012,6.1,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.36,null,null,null,null,null,null,null,39,2,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,8/24/20,78.4,1.2,5.84,Framber Valdez,621532,664285,null,called_strike,,,,,5,null,R,L,L,HOU,LAA,S,null,null,0,0,2020,-1.1,-1.1,-0.02,2.86,null,null,null,0,5,Top,null,null,,,455117,,null,-0.534761933,-114.1397918,2.322466519,-9.696274813,22.76337741,-42.28329167,3.47,1.59,null,null,null,75.8,2943,4.5,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,55.96,null,null,null,null,null,null,null,39,1,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,8/24/20,82.2,0.82,5.77,Framber Valdez,592743,664285,strikeout,swinging_strike_blocked,,,,,13,"Andrelton Simmons strikes out swinging, catcher Martin Maldonado to first baseman Yuli Gurriel.  ",R,R,L,HOU,LAA,S,2,null,3,2,2020,-1.1,-1.3,-0.13,0.76,null,null,null,2,4,Top,null,null,,,455117,,null,0.027402141,-119.649111,-2.163565701,-10.74566639,26.1548299,-44.56417394,3.47,1.59,null,null,null,80.7,3125,5.6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.92,null,null,0,1,0,0,null,35,6,Curveball,5,2,2,5,2,5,2,5,Standard,Standard
CU,8/24/20,80.7,1.13,5.69,Framber Valdez,592743,664285,null,called_strike,,,,,8,null,R,R,L,HOU,LAA,S,null,null,1,0,2020,-1.4,-1.1,0.26,2.03,null,null,null,2,4,Top,null,null,,,455117,,null,0.726444015,-117.4882879,0.650032378,-12.89749602,25.39494813,-42.45321551,3.47,1.59,null,null,null,80.2,3001,6.2,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.28,null,null,null,null,null,null,null,35,2,Curveball,5,2,2,5,2,5,2,5,Infield shift,Standard
CU,8/24/20,80.7,1.3,5.8,Framber Valdez,457708,664285,null,ball,,,,,13,null,R,R,L,HOU,LAA,B,null,null,0,0,2020,-1.2,-1.2,-1.23,0.93,null,null,null,2,4,Top,null,null,,,455117,,null,-3.38792957,-117.4004196,-1.840309452,-10.12194556,24.89795732,-42.88535427,3.4,1.59,null,null,null,80.6,2974,6.5,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.02,null,null,null,null,null,null,null,34,1,Curveball,5,1,1,5,1,5,1,5,Infield shift,Standard
CU,8/24/20,81.2,0.92,5.82,Framber Valdez,666176,664285,strikeout,swinging_strike_blocked,,,,,13,Jo Adell strikes out swinging.  ,R,R,L,HOU,LAA,S,2,null,1,2,2020,-1.1,-1.3,-0.2,1.13,null,null,null,1,4,Top,null,null,,,455117,,null,-0.363955573,-118.2099011,-1.210099866,-10.29905594,25.93754101,-44.6166755,3.49,1.6,null,null,null,80.7,3112,6.3,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.21,null,null,0,1,0,0,null,33,4,Curveball,5,1,1,5,1,5,1,5,Standard,Standard
CU,8/24/20,81.7,1.04,5.81,Framber Valdez,666176,664285,null,swinging_strike,,,,,7,null,R,R,L,HOU,LAA,S,null,null,1,1,2020,-1.2,-1.2,-0.63,1.7,null,null,null,1,4,Top,null,null,,,455117,,null,-1.480159074,-118.9714891,-0.38093095,-10.77806752,25.35956747,-43.34383744,3.49,1.6,null,null,null,80.9,3018,6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.51,null,null,null,null,null,null,null,33,3,Curveball,5,1,1,5,1,5,1,5,Standard,Standard
CU,8/24/20,81.1,1.14,5.83,Framber Valdez,666176,664285,null,ball,,,,,14,null,R,R,L,HOU,LAA,B,null,null,0,1,2020,-1.1,-1.2,0.51,1.22,null,null,null,1,4,Top,null,null,,,455117,,null,0.641828166,-118.0693446,-1.284439188,-10.20600644,24.82586226,-43.47602376,3.49,1.6,null,null,null,80,3037,5.7,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.79,null,null,null,null,null,null,null,33,2,Curveball,5,1,1,5,1,5,1,5,Standard,Standard
CU,8/24/20,78.7,1.2,5.95,Framber Valdez,405395,664285,field_out,hit_into_play,,,,,12,"Albert Pujols grounds out, first baseman Yuli Gurriel to pitcher Framber Valdez.  ",R,R,L,HOU,LAA,X,3,ground_ball,1,1,2020,-1.3,-1.3,0.63,3.68,null,null,null,0,4,Top,151.22,167.78,,,455117,,null,1.127779313,-114.4784884,4.276478144,-11.42223548,23.61771104,-44.22033821,3.2,1.57,3,74.9,-54,77.8,3064,5.9,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.56,0.214,0.193,0,1,0,0,2,32,3,Curveball,5,1,1,5,1,5,1,5,Infield shift,Standard
CU,8/24/20,81,1.07,5.75,Framber Valdez,543685,664285,null,called_strike,,,,,12,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-0.8,-1.1,0.91,2.68,null,664058,660271,2,3,Top,null,null,,,455117,,null,1.221056566,-117.9234788,1.84554583,-7.945894619,25.50970715,-42.70751193,3.26,1.54,null,null,null,79.3,2884,5.4,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,55.11,null,null,null,null,null,null,null,23,1,Curveball,2,1,1,2,1,2,1,2,Infield shift,Standard
CU,8/24/20,80.8,0.97,5.83,Framber Valdez,660271,664285,fielders_choice,hit_into_play_no_out,,,,,13,"Shohei Ohtani reaches on a fielder's choice, fielded by second baseman Jose Altuve.   David Fletcher to 2nd.  David Fletcher advances to 2nd, on a fielding error by second baseman Jose Altuve.  ",R,L,L,HOU,LAA,X,4,ground_ball,1,2,2020,-1.2,-1.3,-1.09,2.07,null,null,664058,1,3,Top,155.46,155.67,,,455117,,null,-2.284101982,-117.5880905,0.805965602,-10.56060591,26.64520415,-44.14830735,3.55,1.63,6,79.1,-21,80,3038,6.2,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.34,0.071,0.064,0,1,0,0,2,21,5,Curveball,2,1,1,2,1,2,1,2,Infield shift,Standard
CU,8/24/20,83.3,1.08,5.82,Framber Valdez,660271,664285,null,blocked_ball,,,,,13,null,R,L,L,HOU,LAA,B,null,null,0,2,2020,-1.1,-1,-0.92,0.4,null,null,664058,1,3,Top,null,null,,,455117,,null,-2.475896679,-121.177602,-3.839740861,-9.775930778,26.94939971,-41.73057903,3.55,1.63,null,null,null,82.2,3068,5.9,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.6,null,null,null,null,null,null,null,21,4,Curveball,2,1,1,2,1,2,1,2,Infield shift,Standard
CU,8/24/20,80,1.13,5.84,Framber Valdez,660271,664285,null,called_strike,,,,,2,null,R,L,L,HOU,LAA,S,null,null,0,0,2020,-1.1,-1.2,-0.06,3.3,null,null,664058,1,3,Top,null,null,,,455117,,null,-0.493370277,-116.3554278,3.437929769,-10.08699911,24.34969389,-44.04809113,3.55,1.63,null,null,null,78.9,2976,5.8,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.69,null,null,null,null,null,null,null,21,1,Curveball,2,1,1,2,1,2,1,2,Infield shift,Standard
CU,8/24/20,82,0.89,5.81,Framber Valdez,664058,664285,null,foul,,,,,13,null,R,R,L,HOU,LAA,S,null,null,0,2,2020,-1.2,-1.3,-0.88,0.68,null,592743,null,1,3,Top,null,null,,,455117,,null,-1.726752885,-119.3238992,-2.436855476,-10.50367478,27.37957695,-43.91733245,3.29,1.49,4,71.4,-23,80.3,2969,5.6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.93,null,null,null,null,null,null,null,20,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,8/24/20,83.3,1.03,5.9,Framber Valdez,664058,664285,null,swinging_strike,,,,,13,null,R,R,L,HOU,LAA,S,null,null,0,1,2020,-0.9,-1.3,-1.08,0.83,null,592743,null,1,3,Top,null,null,,,455117,,null,-3.011879231,-121.2036955,-2.522712693,-8.27922725,27.40837022,-44.62928248,3.29,1.49,null,null,null,82.2,3019,5.9,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.59,null,null,null,null,null,null,null,20,2,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,8/24/20,81.9,1.21,5.82,Framber Valdez,664058,664285,null,foul,,,,,13,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-0.9,-1.1,-0.95,2.01,null,592743,null,1,3,Top,null,null,,,455117,,null,-3.03843312,-119.1969291,0.195640244,-8.32273757,24.81881599,-43.19126992,3.29,1.49,null,null,null,81.2,2971,6,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.51,null,null,null,null,null,null,null,20,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard
CU,8/24/20,81.3,1.02,5.85,Framber Valdez,457708,664285,strikeout,called_strike,,,,,4,Justin Upton called out on strikes.  ,R,R,L,HOU,LAA,S,2,null,3,2,2020,-1.1,-1.2,-0.33,2.42,null,null,543685,2,2,Top,null,null,,,455117,,null,-0.832748946,-118.2666455,1.256297555,-10.42184834,25.29370079,-43.60090402,3.4,1.59,null,null,null,80.6,3017,6.1,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.38,null,null,0,1,0,0,null,10,6,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,8/24/20,81.7,0.78,5.9,Framber Valdez,457708,664285,null,ball,,,,,13,null,R,R,L,HOU,LAA,B,null,null,2,2,2020,-1.1,-1.3,-1.57,1.34,null,null,543685,2,2,Top,null,null,,,455117,,null,-3.134435506,-118.881376,-1.016816423,-9.495774568,26.40253405,-44.75492701,3.4,1.59,null,null,null,79.6,3173,5.2,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,55.31,null,null,null,null,null,null,null,10,5,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,8/24/20,79.6,1.23,5.81,Framber Valdez,405395,664285,null,called_strike,,,,,3,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-1.2,-1.1,0.61,2.91,null,null,543685,0,2,Top,null,null,,,455117,,null,0.889596278,-115.8356875,2.560551039,-10.92803255,23.10114008,-43.08389388,3.2,1.57,null,null,null,79.1,2929,6.1,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.43,null,null,null,null,null,null,null,8,1,Curveball,0,0,0,0,0,0,0,0,Standard,Standard
CU,8/24/20,81.6,1.06,5.82,Framber Valdez,545361,664285,strikeout,called_strike,,,,,3,Mike Trout called out on strikes.  ,R,R,L,HOU,LAA,S,2,null,3,2,2020,-1.5,-1.2,0.54,2.85,null,null,null,2,1,Top,null,null,,,455117,,null,1.624501898,-118.7061517,2.235318936,-13.96734683,26.28767085,-43.86344491,3.42,1.58,null,null,null,80.4,3124,5.8,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.68,null,null,0,1,0,0,null,3,6,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,8/24/20,81.4,0.93,5.88,Framber Valdez,545361,664285,null,ball,,,,,6,null,R,R,L,HOU,LAA,B,null,null,2,2,2020,-1.3,-1.5,0.77,2.27,null,null,null,2,1,Top,null,null,,,455117,,null,2.012781632,-118.3724621,1.461255639,-12.0450005,27.01388399,-46.47922145,3.42,1.58,null,null,null,80,3148,5.8,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.69,null,null,null,null,null,null,null,3,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,8/24/20,81.4,1.16,5.84,Framber Valdez,545361,664285,null,called_strike,,,,,6,null,R,R,L,HOU,LAA,S,null,null,0,0,2020,-1.3,-1.2,0.6,2.59,null,null,null,2,1,Top,null,null,,,455117,,null,1.23568212,-118.4126544,1.60444665,-12.53517417,25.56811268,-43.75973908,3.42,1.58,null,null,null,79.7,3100,5.4,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,55.09,null,null,null,null,null,null,null,3,1,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,8/24/20,81.7,0.91,5.8,Framber Valdez,660271,664285,strikeout,swinging_strike,,,,,8,Shohei Ohtani strikes out swinging.  ,R,L,L,HOU,LAA,S,2,null,1,2,2020,-1.2,-1.5,0,1.65,null,null,null,1,1,Top,null,null,,,455117,,null,0.21243923,-118.9281808,0.187205706,-11.0339203,27.54588263,-46.29102179,3.55,1.63,null,null,null,80.4,3079,5.9,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.63,null,null,0,1,0,0,null,2,5,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,8/24/20,81.6,1.02,5.83,Framber Valdez,660271,664285,null,foul,,,,,8,null,R,L,L,HOU,LAA,S,null,null,1,1,2020,-1.1,-1.2,0.17,1.78,null,null,null,1,1,Top,null,null,,,455117,,null,0.127876937,-118.7561532,-0.041735272,-9.953635453,25.99150594,-44.09209184,3.55,1.63,2,66.2,-27,81,3019,6.2,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.3,null,null,null,null,null,null,null,2,3,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,8/24/20,80,1.11,5.84,Framber Valdez,660271,664285,null,ball,,,,,12,null,R,L,L,HOU,LAA,B,null,null,0,1,2020,-1.1,-1.2,0.85,3.21,null,null,null,1,1,Top,null,null,,,455117,,null,1.445185235,-116.411689,3.222793584,-10.04533949,24.77741046,-43.91743589,3.55,1.63,null,null,null,78.8,2914,5.7,631439,664285,455117,493329,514888,608686,621043,663656,543807,502210,54.76,null,null,null,null,null,null,null,2,2,Curveball,0,0,0,0,0,0,0,0,Infield shift,Standard
CU,8/23/20,81.2,-1.63,5.48,Enoli Paredes,543333,660600,null,ball,,,,,11,null,R,L,R,SD,HOU,B,null,null,0,0,2020,1,-0.3,-0.06,4.04,null,null,null,0,8,Bot,null,null,,,455117,,null,1.623404514,-118.0803866,4.044605353,8.87371293,23.67222301,-36.20306008,3.63,1.77,null,null,null,81,2821,6.3,631080,660600,455117,493329,514888,647351,621043,663656,543807,502210,54.19,null,null,null,null,null,null,null,60,1,Curveball,5,3,5,3,3,5,5,3,Infield shift,Strategic
CU,8/23/20,77.8,1.87,5.84,Brooks Raley,595978,548384,strikeout,swinging_strike_blocked,,,,,13,Austin Hedges strikes out swinging.  ,R,R,L,SD,HOU,S,2,null,1,2,2020,-1.5,-0.8,-0.45,0.29,null,null,664034,1,7,Bot,null,null,,,455117,,null,-2.262426068,-113.2172151,-3.418997598,-12.02413292,22.87963798,-38.64095447,3.13,1.54,null,null,null,76.4,3108,5.5,631080,548384,455117,493329,514888,647351,621043,663656,543807,502210,54.97,null,null,0,1,0,0,null,53,4,Curveball,3,3,3,3,3,3,3,3,Standard,Standard
CU,8/23/20,78.7,1.72,5.93,Brooks Raley,595978,548384,null,ball,,,,,11,null,R,R,L,SD,HOU,B,null,null,0,2,2020,1.6,0.5,-0.88,2.58,null,null,664034,1,7,Bot,null,null,,,455117,,null,-8.497705883,-114.1997175,-1.354077001,15.70036265,23.06890877,-27.35342423,3.08,1.38,null,null,null,77.2,1974,5.6,631080,548384,455117,493329,514888,647351,621043,663656,543807,502210,54.92,null,null,null,null,null,null,null,53,3,Curveball,3,3,3,3,3,3,3,3,Standard,Standard
CU,8/23/20,77.2,1.63,6.1,Brooks Raley,595777,548384,null,ball,,,,,13,null,R,R,L,SD,HOU,B,null,null,0,0,2020,-1.2,-0.9,-1.47,1.84,null,null,null,0,7,Bot,null,null,,,455117,,null,-4.42480069,-112.2132802,-0.273328552,-8.665099685,23.96648246,-40.16137406,3.48,1.7,null,null,null,75.5,2940,5.5,631080,548384,455117,493329,514888,647351,621043,663656,543807,502210,54.98,null,null,null,null,null,null,null,51,1,Curveball,3,3,3,3,3,3,3,3,Standard,Standard
CU,8/23/20,70.4,-2.08,6.1,Zack Greinke,630105,425844,strikeout,swinging_strike,,,,,8,Jake Cronenworth strikes out swinging.  ,R,L,R,SD,HOU,S,2,null,3,2,2020,0.8,-0.7,0.05,1.47,null,null,543333,2,6,Bot,null,null,,,455117,,null,2.8587779,-102.495141,-0.080293917,4.75882601,19.05544251,-37.46432866,3.47,1.58,null,null,null,69.7,2343,6,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.54,null,null,0,1,0,0,null,47,6,Curveball,3,3,3,3,3,3,3,3,Standard,Strategic
CU,8/23/20,73.4,-1.99,6.17,Zack Greinke,630105,425844,null,called_strike,,,,,5,null,R,L,R,SD,HOU,S,null,null,3,1,2020,0.5,-0.7,0.09,2.25,null,null,543333,2,6,Bot,null,null,,,455117,,null,3.287115113,-106.7374975,0.603379433,3.306989967,20.46097708,-37.5142076,3.44,1.58,null,null,null,72.6,2446,6,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.54,null,null,null,null,null,null,null,47,5,Curveball,3,3,3,3,3,3,3,3,Standard,Strategic
CU,8/23/20,69.7,-1,6.2,Zack Greinke,663757,425844,null,foul,,,,,4,null,R,L,R,SD,HOU,S,null,null,1,0,2020,0.8,-0.7,-0.74,2.36,null,null,null,1,5,Bot,null,null,,,455117,,null,-0.802679009,-101.4895742,1.487797778,5.596240673,15.42701282,-37.7932596,3.43,1.64,3,57.7,-27,69.8,2412,6.2,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.32,null,null,null,null,null,null,null,39,2,Curveball,3,3,3,3,3,3,3,3,Infield shift,Strategic
CU,8/23/20,71.5,-1.02,6.25,Zack Greinke,594824,425844,field_out,hit_into_play,,,,,7,"Greg Garcia grounds out, first baseman Yuli Gurriel to pitcher Zack Greinke.  ",R,L,R,SD,HOU,X,3,ground_ball,2,2,2020,0.9,-1,-0.72,1.79,null,null,null,0,5,Bot,156.77,159.63,,,455117,,null,-0.881032382,-104.1354622,0.44587669,6.509244988,17.82213998,-39.90303795,3.33,1.61,75,77.7,5,71.2,2518,6.1,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.42,0.179,0.161,0,1,0,0,2,38,5,Curveball,3,3,3,3,3,3,3,3,Standard,Standard
CU,8/23/20,69.6,-1.11,6.13,Zack Greinke,647304,425844,null,called_strike,,,,,11,null,R,L,R,SD,HOU,S,null,null,2,0,2020,0.7,-0.9,-1.01,2.68,null,630105,null,2,4,Bot,null,null,,,455117,,null,-0.975356071,-101.2836218,2.485600082,5.087988892,16.42354747,-38.75147673,3.24,1.43,null,null,null,69.2,2354,6,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.52,null,null,null,null,null,null,null,34,3,Curveball,3,3,3,3,3,3,3,3,Infield shift,Standard
CU,8/23/20,72.4,-1.11,6.12,Zack Greinke,595777,425844,null,ball,,,,,14,null,R,L,R,SD,HOU,B,null,null,1,0,2020,0.5,-0.5,0.62,1.36,571976,null,630105,1,4,Bot,null,null,,,455117,,null,2.510776902,-105.4736263,-1.312028812,3.588973384,17.65941584,-35.70797733,3.2,1.57,null,null,null,72,2461,5.9,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.65,null,null,null,null,null,null,null,33,2,Curveball,2,3,2,3,3,2,2,3,Standard,Standard
CU,8/23/20,71.9,-1.23,6.11,Zack Greinke,630105,425844,null,ball,,,,,13,null,R,L,R,SD,HOU,B,null,null,0,0,2020,0.5,-0.8,-1.19,1.91,null,543333,571976,1,4,Bot,null,null,,,455117,,null,-0.715359339,-104.6704398,0.569334364,3.591217553,18.20658296,-38.66924918,3.45,1.6,null,null,null,71.2,2457,5.8,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.67,null,null,null,null,null,null,null,32,1,Curveball,1,3,1,3,3,1,1,3,Standard,Standard
CU,8/23/20,72.5,-1.05,6.06,Zack Greinke,571976,425844,null,blocked_ball,,,,,14,null,R,R,R,SD,HOU,B,null,null,0,0,2020,0.7,-0.9,1.76,-0.17,null,543333,null,1,4,Bot,null,null,,,455117,,null,4.386944809,-105.4520401,-3.373358614,4.397857291,20.28950355,-38.49033271,3.35,1.55,null,null,null,71.7,2535,6,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.54,null,null,null,null,null,null,null,31,1,Curveball,1,3,1,3,3,1,1,3,Infield shift,Standard
CU,8/23/20,71.3,-0.99,6.16,Zack Greinke,592518,425844,field_out,hit_into_play,,,,,6,Manny Machado flies out to center fielder George Springer.  ,R,R,R,SD,HOU,X,8,fly_ball,2,2,2020,1,-1,0.74,3,null,null,665487,0,4,Bot,141.77,72.24,,,455117,,null,1.642754124,-103.6947723,3.059218945,7.0313699,20.57581616,-39.9798937,3.74,1.76,297,93.4,45,70.2,2462,5.9,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.64,0,0,0,1,0,0,3,29,6,Curveball,0,3,0,3,3,0,0,3,Standard,Standard
CU,8/23/20,74.7,-1.32,6.18,Zack Greinke,647304,425844,field_out,hit_into_play,,,,,9,"Josh Naylor grounds out, second baseman Jose Altuve to first baseman Yuli Gurriel.  ",R,L,R,SD,HOU,X,4,ground_ball,0,0,2020,0.7,-0.5,0.44,2,null,null,null,0,3,Bot,150.1,156.49,,,455117,,null,2.303247835,-108.8212089,-0.538023065,5.519468492,18.02378286,-36.60184028,3.35,1.51,57,77.2,3,74.3,2428,5.8,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.69,0.2,0.182,0,1,0,0,2,21,1,Curveball,0,3,0,3,3,0,0,3,Infield shift,Standard
CU,8/23/20,69.5,-0.78,6.26,Zack Greinke,595777,425844,null,ball,,,,,14,null,R,L,R,SD,HOU,B,null,null,1,2,2020,0.7,-1.2,0.17,0.28,null,null,null,2,2,Bot,null,null,,,455117,,null,0.647293984,-101.1760817,-1.648229896,4.713303913,19.474237,-40.11745194,3.19,1.61,null,null,null,68.6,2467,5.9,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.58,null,null,null,null,null,null,null,17,5,Curveball,0,3,0,3,3,0,0,3,Infield shift,Standard
CU,8/23/20,71.6,-1.17,6.13,Zack Greinke,571976,425844,null,foul,,,,,8,null,R,R,R,SD,HOU,S,null,null,2,1,2020,0.9,-0.9,0.18,2.04,null,null,null,0,2,Bot,null,null,,,455117,,null,1.081283743,-104.1620783,0.969949223,6.503423822,19.65557953,-38.92044217,3.35,1.54,214,93.7,15,70.7,2460,5.9,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.64,null,null,null,null,null,null,null,15,4,Curveball,0,3,0,3,3,0,0,3,Infield shift,Standard
CU,8/23/20,69.9,-1.08,6.18,Zack Greinke,571976,425844,null,ball,,,,,14,null,R,R,R,SD,HOU,B,null,null,1,1,2020,0.7,-0.9,0.78,0.25,null,null,null,0,2,Bot,null,null,,,455117,,null,2.388224578,-101.7406794,-2.122457681,4.421434733,19.93646031,-38.12143973,3.31,1.52,null,null,null,69,2371,6,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.5,null,null,null,null,null,null,null,15,3,Curveball,0,3,0,3,3,0,0,3,Infield shift,Standard
CU,8/23/20,69.8,-1.01,6.16,Zack Greinke,665487,425844,walk,ball,,,,,11,Fernando Tatis Jr.  walks.  ,R,R,R,SD,HOU,B,null,null,3,2,2020,0.6,-0.7,-1.56,2.79,null,null,null,1,1,Bot,null,null,,,455117,,null,-2.09655114,-101.4984467,2.405254825,4.833696156,19.03965929,-37.5153041,3.51,1.68,null,null,null,68.7,2219,5.8,631080,425844,455117,493329,514888,647351,621043,663656,543807,502210,54.7,null,null,0.7,1,0,0,null,8,6,Curveball,0,3,0,3,3,0,0,3,Standard,Standard
CU,8/22/20,83.5,-1.1,6.15,Cy Sneed,664034,605482,strikeout,swinging_strike_blocked,,,,,14,Ty France strikes out swinging.  ,R,R,R,SD,HOU,S,2,null,1,2,2020,0.4,-1,0.51,0.27,null,null,null,2,8,Bot,null,null,,,572863,,null,3.024378202,-121.5626766,-5.199106943,2.894253619,23.6096938,-41.08540166,3.34,1.54,null,null,null,83.5,2451,6.2,631079,605482,572863,493329,514888,647351,608686,596117,664702,543807,54.25,null,null,0,1,0,0,null,71,4,Curveball,13,2,13,2,2,13,13,2,Standard,Standard
CU,8/22/20,81.9,-1.15,6.19,Cy Sneed,664034,605482,null,ball,,,,,14,null,R,R,R,SD,HOU,B,null,null,0,1,2020,0.5,-1.2,0.18,0.4,null,null,null,2,8,Bot,null,null,,,572863,,null,2.022018792,-119.240732,-4.141567989,4.444906236,24.11438029,-43.07040931,3.34,1.53,null,null,null,81.9,2525,6.4,631079,605482,572863,493329,514888,647351,608686,596117,664702,543807,54.13,null,null,null,null,null,null,null,71,2,Curveball,13,2,13,2,2,13,13,2,Standard,Standard
CU,8/22/20,80.5,-1.28,6.12,Cy Sneed,664034,605482,null,swinging_strike,,,,,14,null,R,R,R,SD,HOU,S,null,null,0,0,2020,0.8,-1,0.3,0.29,null,null,null,2,8,Bot,null,null,,,572863,,null,2.03499754,-117.2517654,-4.403255663,6.708714336,23.34375451,-40.5141747,3.34,1.54,null,null,null,80.5,2548,6.4,631079,605482,572863,493329,514888,647351,608686,596117,664702,543807,54.12,null,null,null,null,null,null,null,71,1,Curveball,13,2,13,2,2,13,13,2,Standard,Standard
CU,8/22/20,79.6,-1.8,6.22,Cy Sneed,647304,605482,null,called_strike,,,,,1,null,R,L,R,SD,HOU,S,null,null,1,1,2020,0.9,-1.1,-0.45,2.78,null,null,null,1,8,Bot,null,null,,,572863,,null,1.230390621,-115.9783426,1.226547063,8.014564333,22.62291198,-42.28262889,3.32,1.57,null,null,null,79.3,2504,6.1,631079,605482,572863,493329,514888,647351,608686,596117,664702,543807,54.36,null,null,null,null,null,null,null,70,3,Curveball,13,2,13,2,2,13,13,2,Infield shift,Standard
